tokens,upos,deprel,head_tags,deprel_tags,upos_tags
"['Sua', 'esperança', 'é', 'que', 'o', 'eleitor', 'gaste', 'tempo', 'para', 'se', 'informar', 'e', '""', 'ir', 'além', 'de', 'o', 'discurso', '""', '.']","['DET', 'NOUN', 'AUX', 'SCONJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PRON', 'VERB', 'CCONJ', 'PUNCT', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['det', 'nsubj:outer', 'cop', 'mark', 'det', 'nsubj', 'root', 'obj', 'mark', 'expl', 'advcl', 'cc', 'punct', 'conj', 'advmod', 'case', 'det', 'obl', 'punct', 'punct']","[2, 7, 7, 7, 6, 7, 0, 7, 11, 11, 7, 14, 14, 11, 14, 18, 18, 15, 14, 7]","[0, 29, 17, 6, 0, 1, 2, 3, 6, 32, 7, 12, 5, 11, 14, 8, 0, 9, 5, 5]","[0, 1, 10, 4, 0, 1, 2, 1, 5, 12, 2, 7, 3, 2, 8, 5, 0, 1, 3, 3]"
"['Mas', 'se', 'quer', 'falar', 'de', 'exemplo', 'em', 'o', 'Brasil', '...', 'Pqp', '.']","['CCONJ', 'SCONJ', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'INTJ', 'PUNCT']","['cc', 'mark', 'root', 'xcomp', 'case', 'obl', 'case', 'det', 'obl', 'punct', 'discourse', 'punct']","[3, 3, 0, 3, 6, 4, 9, 9, 4, 11, 3, 3]","[12, 6, 2, 4, 8, 9, 8, 0, 9, 5, 33, 5]","[7, 4, 2, 2, 5, 1, 5, 0, 9, 3, 15, 3]"
"['Segundo', 'o', 'estudo', ',', 'a', 'área', 'social', 'deu', 'uma', 'contribuição', 'expressiva', 'para', 'a', 'expansão', 'de', 'o', 'gasto', 'público', 'federal', 'em', 'a', 'última', 'década', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['case', 'det', 'obl', 'punct', 'det', 'nsubj', 'amod', 'root', 'det', 'obj', 'amod', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'amod', 'amod', 'case', 'det', 'amod', 'obl', 'punct']","[3, 3, 8, 3, 6, 8, 6, 0, 10, 8, 10, 14, 14, 10, 17, 17, 14, 17, 17, 23, 23, 23, 8, 8]","[8, 0, 9, 5, 0, 1, 10, 2, 0, 3, 10, 8, 0, 13, 8, 0, 13, 10, 10, 8, 0, 10, 9, 5]","[5, 0, 1, 3, 0, 1, 6, 2, 0, 1, 6, 5, 0, 1, 5, 0, 1, 6, 6, 5, 0, 6, 1, 3]"
"['Não', 'são', 'apenas', 'as', 'personagens', 'que', 'ganharam', 'destaque', ',', 'suas', 'intérpretes', 'também', 'vieram', 'a', 'primeiro', 'plano', '.']","['ADV', 'AUX', 'ADV', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","['advmod', 'cop', 'advmod', 'det', 'root', 'nsubj', 'acl:relcl', 'obj', 'punct', 'det', 'nsubj', 'advmod', 'parataxis', 'case', 'amod', 'obl', 'punct']","[5, 5, 5, 5, 0, 7, 5, 7, 13, 11, 13, 13, 5, 16, 16, 13, 5]","[14, 17, 14, 0, 2, 1, 20, 3, 5, 0, 1, 14, 22, 8, 10, 9, 5]","[8, 10, 8, 0, 1, 12, 2, 1, 3, 0, 1, 8, 2, 5, 6, 1, 3]"
"['Insolvente', ',', 'companhia', 'aérea', 'alemã', 'Air', 'Berlin', 'vai', 'encerrar', 'voos', 'em', 'este', 'mês', '.']","['ADJ', 'PUNCT', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'AUX', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['advcl', 'punct', 'nsubj', 'amod', 'amod', 'nmod', 'flat:name', 'aux', 'root', 'obj', 'case', 'det', 'obl', 'punct']","[9, 1, 9, 3, 3, 3, 6, 9, 0, 9, 13, 13, 9, 9]","[7, 5, 1, 10, 10, 13, 15, 28, 2, 3, 8, 0, 9, 5]","[6, 3, 1, 6, 6, 9, 9, 10, 2, 1, 5, 0, 1, 3]"
"['""', 'Quero', 'ir', 'embora', 'enquanto', 'a', 'revista', 'está', 'por', 'cima', '""', ',', 'disse', 'Carter', 'a', 'o', 'jornal', '.']","['PUNCT', 'VERB', 'VERB', 'ADV', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['punct', 'ccomp:speech', 'xcomp', 'advmod', 'mark', 'det', 'nsubj', 'cop', 'case', 'advcl', 'punct', 'punct', 'root', 'nsubj', 'case', 'det', 'obl', 'punct']","[2, 13, 2, 3, 10, 7, 10, 10, 10, 3, 2, 2, 0, 13, 17, 17, 13, 13]","[5, 21, 4, 14, 6, 0, 1, 17, 8, 7, 5, 5, 2, 1, 8, 0, 9, 5]","[3, 2, 2, 8, 4, 0, 1, 10, 5, 1, 3, 3, 2, 9, 5, 0, 1, 3]"
"['Alckmin', ',', 'diz', ',', 'é', 'hoje', 'o', 'nome', 'mais', 'consistente', 'de', 'o', 'PSDB', 'para', 'concorrer', 'a', 'o', 'cargo', '.']","['PROPN', 'PUNCT', 'VERB', 'PUNCT', 'AUX', 'ADV', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADP', 'DET', 'PROPN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['nsubj', 'punct', 'parataxis', 'punct', 'cop', 'advmod', 'det', 'root', 'advmod', 'amod', 'case', 'det', 'nmod', 'mark', 'acl', 'case', 'det', 'obl', 'punct']","[8, 3, 8, 3, 8, 8, 8, 0, 10, 8, 13, 13, 8, 15, 8, 18, 18, 15, 8]","[1, 5, 22, 5, 17, 14, 0, 2, 14, 10, 8, 0, 13, 6, 18, 8, 0, 9, 5]","[9, 3, 2, 3, 10, 8, 0, 1, 8, 6, 5, 0, 9, 5, 2, 5, 0, 1, 3]"
"['Sua', 'publicação', 'obedece', 'a', 'o', 'propósito', 'de', 'estimular', 'o', 'debate', 'de', 'os', 'problemas', 'brasileiros', 'e', 'mundiais', 'e', 'de', 'refletir', 'as', 'diversas', 'tendências', 'de', 'o', 'pensamento', 'contemporâneo', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'ADP', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['det', 'nsubj', 'root', 'case', 'det', 'obl', 'mark', 'acl', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'cc', 'conj', 'cc', 'mark', 'conj', 'det', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'punct']","[2, 3, 0, 6, 6, 3, 8, 6, 10, 8, 13, 13, 10, 13, 16, 14, 19, 19, 8, 22, 22, 19, 25, 25, 22, 25, 3]","[0, 1, 2, 8, 0, 9, 6, 18, 0, 3, 8, 0, 13, 10, 12, 11, 12, 6, 11, 0, 0, 3, 8, 0, 13, 10, 5]","[0, 1, 2, 5, 0, 1, 5, 2, 0, 1, 5, 0, 1, 6, 7, 6, 7, 5, 2, 0, 0, 1, 5, 0, 1, 6, 3]"
"['Famosos', 'em', 'seus', 'países', ',', 'quitutes', 'como', 'o', 'venezuelano', 'tequenho', 'e', 'o', 'varenique', ',', 'de', 'origem', 'eslava', ',', 'viraram', 'bons', 'negócios', 'em', 'São', 'Paulo', '.']","['ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'X', 'CCONJ', 'DET', 'X', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['advcl', 'case', 'det', 'obl', 'punct', 'nsubj', 'case', 'det', 'amod', 'nmod', 'cc', 'det', 'conj', 'punct', 'case', 'nmod', 'amod', 'punct', 'root', 'amod', 'xcomp', 'case', 'obl', 'flat:name', 'punct']","[19, 4, 4, 1, 1, 19, 10, 10, 10, 6, 13, 13, 10, 16, 16, 13, 16, 16, 0, 21, 19, 23, 19, 23, 19]","[7, 8, 0, 9, 5, 1, 8, 0, 10, 13, 12, 0, 11, 5, 8, 13, 10, 5, 2, 10, 4, 8, 9, 15, 5]","[6, 5, 0, 1, 3, 1, 5, 0, 6, 14, 7, 0, 14, 3, 5, 1, 6, 3, 2, 6, 1, 5, 9, 9, 3]"
"['Passadas', '11', 'rodadas', 'desde', 'então', ',', 'o', 'São', 'Paulo', ',', 'que', 'enfrenta', 'o', 'Vitória', ',', 'em', 'Salvador', ',', 'em', 'este', 'domingo', '(', '17', ')', ',', 'está', 'em', 'penúltimo', 'em', 'a', 'classificação', '.']","['VERB', 'NUM', 'NOUN', 'ADP', 'ADV', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'AUX', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['advcl', 'nummod', 'nsubj:pass', 'case', 'advmod', 'punct', 'det', 'nsubj', 'flat:name', 'punct', 'nsubj', 'acl:relcl', 'det', 'obj', 'punct', 'case', 'obl', 'punct', 'case', 'det', 'obl', 'punct', 'appos', 'punct', 'punct', 'cop', 'case', 'root', 'case', 'det', 'obl', 'punct']","[28, 3, 1, 5, 1, 1, 8, 28, 8, 12, 12, 8, 14, 12, 17, 17, 12, 21, 21, 21, 12, 23, 21, 23, 12, 28, 28, 0, 31, 31, 28, 28]","[7, 19, 27, 8, 14, 5, 0, 1, 15, 5, 1, 20, 0, 3, 5, 8, 9, 5, 8, 0, 9, 5, 25, 5, 5, 17, 8, 2, 8, 0, 9, 5]","[2, 11, 1, 5, 8, 3, 0, 9, 9, 3, 12, 2, 0, 9, 3, 5, 9, 3, 5, 0, 1, 3, 11, 3, 3, 10, 5, 6, 5, 0, 1, 3]"
"['Eles', 'são', 'como', 'diretores', ',', 'mesmo', ',', 'e', 'os', 'funcionários', 'os', 'respeitam', 'como', 'tais', ',', 'diz', 'a', 'diretora', '.']","['PRON', 'AUX', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']","['nsubj', 'cop', 'case', 'ccomp:speech', 'punct', 'advmod', 'punct', 'cc', 'det', 'nsubj', 'obj', 'conj', 'case', 'obl', 'punct', 'root', 'det', 'nsubj', 'punct']","[4, 4, 4, 16, 6, 4, 12, 12, 10, 12, 12, 4, 14, 12, 4, 0, 18, 16, 16]","[1, 17, 8, 21, 5, 14, 5, 12, 0, 1, 3, 11, 8, 9, 5, 2, 0, 1, 5]","[12, 10, 5, 1, 3, 8, 3, 7, 0, 1, 12, 2, 5, 12, 3, 2, 0, 1, 3]"
"['De', 'dentro', 'de', 'o', 'muro', ',', 'duas', 'edificações', ':', 'a', 'a', 'esquerda', ',', 'as', 'salas', 'onde', 'ficam', 'as', 'crianças', '.']","['ADP', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']","['case', 'advmod', 'case', 'det', 'obl', 'punct', 'nummod', 'root', 'punct', 'case', 'det', 'nmod', 'punct', 'det', 'parataxis', 'advmod', 'acl:relcl', 'det', 'nsubj', 'punct']","[2, 8, 5, 5, 2, 2, 8, 0, 15, 12, 12, 15, 12, 15, 8, 17, 15, 19, 17, 8]","[8, 14, 8, 0, 9, 5, 19, 2, 5, 8, 0, 13, 5, 0, 22, 14, 20, 0, 1, 5]","[5, 8, 5, 0, 1, 3, 11, 1, 3, 5, 0, 1, 3, 0, 1, 8, 2, 0, 1, 3]"
"['Os', 'dados', 'são', 'de', 'os', 'relatórios', 'trimestrais', 'de', 'as', 'aéreas', '.']","['DET', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']","['det', 'nsubj', 'cop', 'case', 'det', 'root', 'amod', 'case', 'det', 'nmod', 'punct']","[2, 6, 6, 6, 6, 0, 6, 10, 10, 6, 6]","[0, 1, 17, 8, 0, 2, 10, 8, 0, 13, 5]","[0, 1, 10, 5, 0, 1, 6, 5, 0, 1, 3]"
"['Isso', 'levou', 'a', 'o', 'surgimento', 'em', 'o', 'México', 'de', 'práticas', 'comuns', 'de', 'o', 'tráfico', 'de', 'pessoas', 'de', 'o', 'lado', 'americano', '.']","['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","['nsubj', 'root', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'nmod', 'amod', 'case', 'det', 'nmod', 'case', 'nmod', 'case', 'det', 'nmod', 'amod', 'punct']","[2, 0, 5, 5, 2, 8, 8, 5, 10, 5, 10, 14, 14, 10, 16, 14, 19, 19, 10, 19, 2]","[1, 2, 8, 0, 9, 8, 0, 13, 8, 13, 10, 8, 0, 13, 8, 13, 8, 0, 13, 10, 5]","[12, 2, 5, 0, 1, 5, 0, 9, 5, 1, 6, 5, 0, 1, 5, 1, 5, 0, 1, 6, 3]"
"['Isso', 'amplia', 'a', 'polarização', 'entre', 'os', 'partidos', 'e', 'cria', 'incerteza', 'em', 'o', 'país', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['nsubj', 'root', 'det', 'obj', 'case', 'det', 'nmod', 'cc', 'conj', 'obj', 'case', 'det', 'obl', 'punct']","[2, 0, 4, 2, 7, 7, 4, 9, 2, 9, 13, 13, 9, 2]","[1, 2, 0, 3, 8, 0, 13, 12, 11, 3, 8, 0, 9, 5]","[12, 2, 0, 1, 5, 0, 1, 7, 2, 1, 5, 0, 1, 3]"
"['Há', 'desconfiança', 'de', 'que', 'prefeituras', 'possam', 'firmar', 'contratos', 'diretamente', 'com', 'a', 'Sabesp', ',', 'sem', 'licitação', '.']","['VERB', 'NOUN', 'ADP', 'SCONJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT']","['root', 'obj', 'mark', 'fixed', 'nsubj', 'acl', 'xcomp', 'obj', 'advmod', 'case', 'det', 'obl', 'punct', 'case', 'obl', 'punct']","[0, 1, 6, 3, 6, 2, 6, 7, 7, 12, 12, 7, 15, 15, 7, 1]","[2, 3, 6, 26, 1, 18, 4, 3, 14, 8, 0, 9, 5, 8, 9, 5]","[2, 1, 5, 4, 1, 2, 2, 1, 8, 5, 0, 9, 3, 5, 1, 3]"
"['Ela', 'avisou', 'a', 'o', 'pai', 'que', 'queria', 'sair', 'em', 'o', 'fim', 'de', 'semana', 'porque', 'fazia', 'tempo', 'que', 'não', 'transava', '.']","['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'SCONJ', 'ADV', 'VERB', 'PUNCT']","['nsubj', 'root', 'case', 'det', 'obl', 'mark', 'ccomp', 'xcomp', 'case', 'det', 'obl', 'case', 'nmod', 'mark', 'advcl', 'obj', 'discourse', 'advmod', 'advcl', 'punct']","[2, 0, 5, 5, 2, 7, 2, 7, 11, 11, 8, 13, 11, 19, 19, 15, 19, 19, 7, 2]","[1, 2, 8, 0, 9, 6, 16, 4, 8, 0, 9, 8, 13, 6, 7, 3, 33, 14, 7, 5]","[12, 2, 5, 0, 1, 4, 2, 2, 5, 0, 1, 5, 1, 4, 2, 1, 4, 8, 2, 3]"
"['Lançada', 'em', '1986', ',', 'ela', 'foi', 'palco', 'de', 'uma', 'situação', 'inusitada', 'em', '1992', '.']","['VERB', 'ADP', 'NUM', 'PUNCT', 'PRON', 'AUX', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NUM', 'PUNCT']","['advcl', 'case', 'obl', 'punct', 'nsubj', 'cop', 'root', 'case', 'det', 'nmod', 'amod', 'case', 'nmod', 'punct']","[7, 3, 1, 1, 7, 7, 0, 10, 10, 7, 10, 13, 7, 7]","[7, 8, 9, 5, 1, 17, 2, 8, 0, 13, 10, 8, 13, 5]","[2, 5, 11, 3, 12, 10, 1, 5, 0, 1, 6, 5, 11, 3]"
"['Sim', ',', 'o', 'mordomo', 'votou', 'o', 'teto', 'de', 'gastos', '(', 'que', 'a', 'essa', 'altura', 'vai', 'se', 'revelando', 'uma', 'carroça', 'problemática', 'a', 'a', 'frente', 'de', 'os', 'bois', ')', 'e', 'serviu', 'alguns', 'canapés', 'para', 'o', 'mercado', '.']","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'ADP', 'DET', 'NOUN', 'AUX', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['advmod', 'punct', 'det', 'nsubj', 'root', 'det', 'obj', 'case', 'nmod', 'punct', 'nsubj', 'case', 'det', 'obl', 'aux', 'expl', 'acl:relcl', 'det', 'xcomp', 'amod', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'punct', 'cc', 'conj', 'det', 'obj', 'case', 'det', 'obl', 'punct']","[5, 1, 4, 5, 0, 7, 5, 9, 7, 17, 17, 14, 14, 17, 17, 17, 7, 19, 17, 19, 23, 23, 19, 26, 26, 23, 17, 29, 5, 31, 29, 34, 34, 29, 5]","[14, 5, 0, 1, 2, 0, 3, 8, 13, 5, 1, 8, 0, 9, 28, 32, 20, 0, 4, 10, 8, 0, 13, 8, 0, 13, 5, 12, 11, 0, 3, 8, 0, 9, 5]","[8, 3, 0, 1, 2, 0, 1, 5, 1, 3, 12, 5, 0, 1, 10, 12, 2, 0, 1, 6, 5, 0, 1, 5, 0, 1, 3, 7, 2, 0, 1, 5, 0, 1, 3]"
"['Paulinho', 'mostrou', 'como', 'pode', 'ser', 'útil', 'para', 'o', 'Barcelona', 'em', 'este', 'sábado', '(', '16', ')', '.']","['PROPN', 'VERB', 'ADV', 'VERB', 'AUX', 'ADJ', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']","['nsubj', 'root', 'advmod', 'ccomp', 'cop', 'xcomp', 'case', 'det', 'obl', 'case', 'det', 'obl', 'punct', 'appos', 'punct', 'punct']","[2, 0, 4, 2, 6, 4, 9, 9, 6, 12, 12, 2, 14, 12, 14, 2]","[1, 2, 14, 16, 17, 4, 8, 0, 9, 8, 0, 9, 5, 25, 5, 5]","[9, 2, 8, 2, 10, 6, 5, 0, 9, 5, 0, 1, 3, 11, 3, 3]"
"['Espero', 'ser', 'a', 'âncora', 'de', 'uma', 'revitalização', 'de', 'a', 'área', 'e', 'fazer', 'uma', 'pequena', 'contribuição', 'para', 'a', 'cidade', 'também', '.']","['VERB', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT']","['root', 'cop', 'det', 'xcomp', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'cc', 'conj', 'det', 'amod', 'obj', 'case', 'det', 'nmod', 'advmod', 'punct']","[0, 4, 4, 1, 7, 7, 4, 10, 10, 7, 12, 4, 15, 15, 12, 18, 18, 15, 12, 1]","[2, 17, 0, 4, 8, 0, 13, 8, 0, 13, 12, 11, 0, 10, 3, 8, 0, 13, 14, 5]","[2, 10, 0, 1, 5, 0, 1, 5, 0, 1, 7, 2, 0, 6, 1, 5, 0, 1, 8, 3]"
"['""', 'É', 'um', 'choque', 'termos', 'essa', 'vergonha', 'nacional', 'em', 'a', 'Casa', 'Branca', '""', ',', 'diz', 'o', 'ator', '.']","['PUNCT', 'AUX', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']","['punct', 'cop', 'det', 'ccomp:speech', 'csubj', 'det', 'obj', 'amod', 'case', 'det', 'obl', 'flat:name', 'punct', 'punct', 'root', 'det', 'nsubj', 'punct']","[4, 4, 4, 15, 4, 7, 5, 7, 11, 11, 5, 11, 4, 4, 0, 17, 15, 15]","[5, 17, 0, 21, 23, 0, 3, 10, 8, 0, 9, 15, 5, 5, 2, 0, 1, 5]","[3, 10, 0, 1, 2, 0, 1, 6, 5, 0, 9, 9, 3, 3, 2, 0, 1, 3]"
"['Mas', 'algum', 'nível', 'de', 'compreensão', 'de', 'questões', 'e', 'metodologias', 'científicas', 'ajuda', 'você', 'a', 'dialogar', 'com', 'confiança', 'com', 'pesquisadores', 'e', 'tecnólogos', '.']","['CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'PRON', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['cc', 'det', 'nsubj', 'case', 'nmod', 'case', 'nmod', 'cc', 'conj', 'amod', 'root', 'obj', 'mark', 'xcomp', 'case', 'obl', 'case', 'obl', 'cc', 'conj', 'punct']","[11, 3, 11, 5, 3, 7, 5, 9, 7, 9, 0, 11, 14, 11, 16, 14, 18, 14, 20, 18, 11]","[12, 0, 1, 8, 13, 8, 13, 12, 11, 10, 2, 3, 6, 4, 8, 9, 8, 9, 12, 11, 5]","[7, 0, 1, 5, 1, 5, 1, 7, 1, 6, 2, 12, 5, 2, 5, 1, 5, 1, 7, 1, 3]"
"['Doria', 'admitiu', 'mudar', 'de', 'partido', 'se', 'o', 'padrinho', 'não', 'abrir', 'mão', 'de', 'a', 'disputa', 'em', 'seu', 'favor', '.']","['PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['nsubj', 'root', 'xcomp', 'case', 'obl', 'mark', 'det', 'nsubj', 'advmod', 'advcl', 'obj', 'case', 'det', 'obl', 'case', 'det', 'obl', 'punct']","[2, 0, 2, 5, 3, 10, 8, 10, 10, 2, 10, 14, 14, 10, 17, 17, 10, 2]","[1, 2, 4, 8, 9, 6, 0, 1, 14, 7, 3, 8, 0, 9, 8, 0, 9, 5]","[9, 2, 2, 5, 1, 4, 0, 1, 8, 2, 1, 5, 0, 1, 5, 0, 1, 3]"
"['Já', 'o', 'Grêmio', ',', 'terceiro', 'colocado', ',', 'venceu', 'o', 'Fluminense', 'e', 'chegou', 'a', '46', 'pontos', '.']","['CCONJ', 'DET', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'CCONJ', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT']","['cc', 'det', 'nsubj', 'punct', 'amod', 'appos', 'punct', 'root', 'det', 'obj', 'cc', 'conj', 'case', 'nummod', 'obl', 'punct']","[3, 3, 8, 6, 6, 3, 6, 0, 10, 8, 12, 8, 15, 15, 12, 8]","[12, 0, 1, 5, 10, 25, 5, 2, 0, 3, 12, 11, 8, 19, 9, 5]","[7, 0, 9, 3, 6, 1, 3, 2, 0, 9, 7, 2, 5, 11, 1, 3]"
"['Agora', ',', 'ambos', 'percorrem', 'o', 'planeta', 'dispostos', 'a', 'mostrar', 'que', 'seu', 'rock', 'sujo', 'ainda', 'pode', 'seduzir', 'gerações', 'de', 'bebedores', 'de', 'cerveja', '.']","['ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'ADV', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['advmod', 'punct', 'nsubj', 'root', 'det', 'obj', 'advcl', 'mark', 'acl', 'mark', 'det', 'nsubj', 'amod', 'advmod', 'ccomp', 'xcomp', 'obj', 'case', 'nmod', 'case', 'nmod', 'punct']","[4, 1, 4, 0, 6, 4, 4, 9, 7, 15, 12, 15, 12, 15, 9, 15, 16, 19, 17, 21, 19, 4]","[14, 5, 1, 2, 0, 3, 7, 6, 18, 6, 0, 1, 10, 14, 16, 4, 3, 8, 13, 8, 13, 5]","[8, 3, 12, 2, 0, 1, 6, 5, 2, 4, 0, 1, 6, 8, 2, 2, 1, 5, 1, 5, 1, 3]"
"['Além', 'de', 'a', 'redução', 'de', 'a', 'representação', 'diplomática', ',', 'o', 'Kuait', 'decidiu', 'suspender', 'a', 'entrega', 'de', 'vistos', 'a', 'cidadãos', 'de', 'a', 'Coreia', 'de', 'o', 'Norte', '.']","['ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'PUNCT']","['advmod', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'amod', 'punct', 'det', 'nsubj', 'root', 'xcomp', 'det', 'obj', 'case', 'nmod', 'case', 'nmod', 'case', 'det', 'nmod', 'case', 'det', 'flat:name', 'punct']","[12, 4, 4, 1, 7, 7, 4, 7, 1, 11, 12, 0, 12, 15, 13, 17, 15, 19, 15, 22, 22, 19, 25, 25, 22, 12]","[14, 8, 0, 9, 8, 0, 13, 10, 5, 0, 1, 2, 4, 0, 3, 8, 13, 8, 13, 8, 0, 13, 8, 0, 15, 5]","[8, 5, 0, 1, 5, 0, 1, 6, 3, 0, 9, 2, 2, 0, 1, 5, 1, 5, 1, 5, 0, 9, 5, 0, 9, 3]"
